NO.,Product_name,Review,Rating,Sentiment
756,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),i like so much flipkart service is good same day institutions the picture quality of tv is awesome and sounds quality also wife connection also strong i love it.,5,2
757,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),"great value for money, bought in big billion sale. flipkart delivered as promised and jeeves installed next day morning which is nice. 1. excellent picture quality 2. excellent sound quality3. android 10.4 update received 4. you can connect only digital audio cable to your woofer. there is no socket available for 3.5mm audio jack, so please watch out for cable converter options. 5. ok google assistant is awesome! v convenient no need to use remote. excellent feature. 6. no wall mount if...",5,2
758,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),1) amazing picture qualitythe colours are really worth spending money and the very very clear display and has focused perfectly on edges ..but sometimes the the skin tones in the picture varies.2) sound is quite loud but quality of sound could have been better ..with dolby atmos 3) connectivity is the thing android tvs are bad at but  the dual band wifi is quite good and bluetooth is the best i've seen in a tv. but wifi sometimes has shown the problem not while connecting but disconnecting...,5,2
759,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),super and good 4k tv full 4k and sound is good best quality  product  we love love love souch thank you realme and flipkart..,5,2
760,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),best budget smart tv for sure. got so many features like 4k dolby atmos and dolby vision makes it worth of money. and connectivity with any gadget also good. delivery and installation done properly. thank you flipkart 👍,5,2
761,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),my first tv on my savings worth buying the product..crystal clear 4k content nd vibrant colors poppin through chroma boost engine,5,2
762,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),tv was simply awesome and i liked it very much 😊😊.. the excellent feature which i especially loved is that the voice assistant without using the remote.. it's definitely value for money product.. in a single word just superb👌👌🔥🔥,5,2
763,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),as per my expectation the with realme tv was superb.i am really happy with that.1- picture quality qwality 5/52-sound 5/53-connectivity-5/5i am also thank full to filpkart to provide the best tv fast delivery. its value for money.,5,2
764,realme 108 cm (43 inch) ultra hd (4k) led smart android tv with handsfree voice search and dolby vision & atmos  (rmv2004),the tv doesn't even support widevine drm security level: l1 which all streaming apps require for playing 4k content. so it's 4k quality is just for show since we can't even use it. disney+hotstar doesn't let me play 4k content because tv support drm l3 which unprotected instead of l1. so no 4k content. 1080p tv is better than this mess. all you can do with this 4k tv is play youtube in 4k. no other paying streaming app. very disappointed.,1,0
765,mi 5x 125.7 cm (50 inch) ultra hd (4k) led smart android tv with dolby atmos and dolby vision,"mi tv 5x 55” delivered on 09th & installed on 10th , everything was smooth , tv has a good rich feel with near bezel less metal frame design , the new adaptive brightness feature is really good , adjusts according to our room lighting making viewing pleasant to eyes , ok google works well , audio is ok not great , some apps volume is good but apps like apple tv+ have to rise volume to 60 , panel is va , so contrast is good has good viewing angle up to 120 d after that you will loose color & c...",4,2
766,mi 5x 125.7 cm (50 inch) ultra hd (4k) led smart android tv with dolby atmos and dolby vision,very good tv. decent picture quality and sound effect. value for money. i am just expecting this tv to work for 4 years.,5,2
767,mi 5x 125.7 cm (50 inch) ultra hd (4k) led smart android tv with dolby atmos and dolby vision,"pros:1. picture quality is perfect(i think it is better than its competitors at this price range)2. 4k videos can play perfectly fine.3. bezels are thin.(for people who don't like thick bezels it's a perfect tv).4. patchwall looks goodcons:1. the biggest con of this tv is speakers. i have got 43"" tv which has 30 w speakers (believe me my old crt tv can produce better sound than this). i think all those dolby atmos and stuff are gimmicks. if sound is ur mail priority don't go for this t...",4,2
768,mi 5x 125.7 cm (50 inch) ultra hd (4k) led smart android tv with dolby atmos and dolby vision,super awesome  mine is 55inch tv got delivered next day of order but installation is very badd no response from flipkart. so finaly called mi store and they did it in same day. and coming to tv specs are awesome1. sound is good but bass is not great2 picture quality is awesome 3 adaptive brightness is not that good but it's fine u can enjoy it4 connectivity is fine ok ok5 tv design is awesome but u may feel light electric shocks on corners when u touch as it's made of metal6. patch wall...,4,2
769,mi 5x 125.7 cm (50 inch) ultra hd (4k) led smart android tv with dolby atmos and dolby vision,"coming straight to the point, the tv feels a bit laggy at times. switching apps takes time. the sound is not upto the mark, tried all settings available to optimize but couldn't. you definitely have to use a soundbar for better experience. i also noticed a bug, the tv automatically redirects to patchwall while playing youtube videos. happened once.another bug i saw, while switching from sd to hd channel, the auto-scalling cropped half of the screen for a while. switched it off and then on ag...",2,0
